SHA1,Commit_date,Author,LOC,SLOC,Issues_number,Branch_name,SCM,Date,Date1
2a9ffe29bdd06c14d706d8f3865ef59c1255be9e,1357298011,Manju Mathew,664,651,0,master,GIT,13-Jan,2013-01-04
59641820dd0c83265986c8ba8e2ba92ca56405c7,1357225049,Dani Megert,12,11,1,master,GIT,13-Jan,2013-01-03
6512d56e93520966c95bc1bb5d27962c3910a868,1357219039,Dani Megert,1,1,0,master,GIT,13-Jan,2013-01-03
a0d2d3a64f310e7775834de993b511bac2dd2a99,1355929844,Markus Keller,18,18,1,master,GIT,12-Dec,2012-12-19
57e850fc8c6f3a63cfd41fb5d6441fcc0eec4ea4,1355332166,Dani Megert,1,0,0,master,GIT,12-Dec,2012-12-12
96f058b35915ac75176d752ec65565ab7407b61f,1355309590,Dani Megert,1,0,0,master,GIT,12-Dec,2012-12-12
a8f98a632cf00d890d4bd3e91b2f143c5c51d3b9,1355140548,Dani Megert,1,1,1,master,GIT,12-Dec,2012-12-10
ef23d153d5df13d2e48e2f80d6f496fbb3b35247,1354701085,Dani Megert,1,0,1,refs/heads/R3_8_maintenance,GIT,12-Dec,2012-12-05
d51a4f9e8bc9a3193551c90deab2ad9b7598da04,1354632423,Dani Megert,5,5,1,master,GIT,12-Dec,2012-12-04
e77ae44673c7445f76c5a7d4c2f4019020eee830,1354189070,Dani Megert,9,9,0,master,GIT,12-Nov,2012-11-29
23587bde5da010939e3eca80d59da2e88f85657b,1354096173,Martin Hare Robertson,0,0,1,master,GIT,12-Nov,2012-11-28
86895898564a54ad26b9fe82ed17b0776296bc86,1354096103,Kelly Campbell,81,81,1,master,GIT,12-Nov,2012-11-28
dcacd5c50334a9bb3dda82008045ee3041a1d8cf,1353924953,Dani Megert,2,2,1,master,GIT,12-Nov,2012-11-26
5add29df3b510f96135f884edcde770639e21b03,1353680608,Markus Keller,13,13,1,master,GIT,12-Nov,2012-11-23
bc527ac0299ae7681661eb5e0e8e7052e2b0d8aa,1353506085,Dani Megert,4,4,1,master,GIT,12-Nov,2012-11-21
5da79b4c8ac238ea93a663adbb34f58a089ffb5b,1353401411,Dani Megert,1,0,0,master,GIT,12-Nov,2012-11-20
d357dfb848a61a82139a7a7fd648158b81a9da79,1352990646,Dani Megert,6,6,1,master,GIT,12-Nov,2012-11-15
4af84fbdb6af0ad90090355345e67223f1149d3f,1352989715,Dani Megert,1,1,0,master,GIT,12-Nov,2012-11-15
a9d28d0d237966d409e0e603033f3ce8cddb5d35,1352823927,Markus Keller,1915,1915,1,master,GIT,12-Nov,2012-11-13
08453f6acb0eebfa43b19bf5bbfb9b2526352d1f,1352735406,Markus Keller,5,5,1,refs/heads/R3_8_maintenance,GIT,12-Nov,2012-11-12
7ccee9a671416b0f61a0114800a241ee49803742,1352735389,Dani Megert,1,0,0,refs/heads/R3_8_maintenance,GIT,12-Nov,2012-11-12
9d9822cd9510812745f044c5d249ad61d9cccfba,1352722252,Dani Megert,2,0,0,master,GIT,12-Nov,2012-11-12
f981ac7c0bb812e92f6f26b4de012b65550b5aa5,1352483501,Markus Keller,148,148,1,master,GIT,12-Nov,2012-11-09
ed033c13e7b5075887520e8ad96349d5f08d67db,1352474530,Markus Keller,19,19,1,master,GIT,12-Nov,2012-11-09
686e984f6a987f453770fc1ff7ed856e27238d93,1352470848,Stephan Herrmann,7,7,1,master,GIT,12-Nov,2012-11-09
b1b4bfb7fd2fbdef33ac0e4849629402c95d4f08,1352405714,Markus Keller,11,11,1,master,GIT,12-Nov,2012-11-08
ce590e50a4d315a2ad4d37a7a3899361e7fed928,1352204698,Dani Megert,1,1,0,master,GIT,12-Nov,2012-11-06
09ed6f87a493fd32d5eff0cf1ae4182f76d5d780,1351683669,Markus Keller,17,17,1,master,GIT,12-Oct,2012-10-31
e9f344044289ad4147a2dcffa73b5766d4121140,1351543229,Markus Keller,39,39,1,master,GIT,12-Oct,2012-10-29
034040fc89ea8b7b8f0d3ae2fd8162202fac2f26,1351522482,Markus Keller,24,24,0,master,GIT,12-Oct,2012-10-29
cd5dd8075b8878c99ef30ef4af57c6578a4aef80,1351506566,Dani Megert,7,7,1,master,GIT,12-Oct,2012-10-29
e8b82f77658c651270cf249d1d067122a60941bb,1351455609,Tristan Hume,55,55,1,master,GIT,12-Oct,2012-10-28
bf4933469b8ce2514714df622c2d15a6e77db18a,1351296883,Deepak Azad,42,42,1,master,GIT,12-Oct,2012-10-26
f027a632c1e6497d659daacb60ea924a2a76586c,1351282500,Markus Keller,8,8,1,master,GIT,12-Oct,2012-10-26
c6382f8284d9ab6aa8a2bdaf4700cfcb577a2223,1351277987,Markus Keller,7,6,1,master,GIT,12-Oct,2012-10-26
8748c9f8b046a1a9a87e8c162d34ca14f14fd05c,1351269347,Markus Keller,41,40,1,master,GIT,12-Oct,2012-10-26
a069d916fe4e18a29b7548823b72682530476ce9,1351188684,Markus Keller,45,45,1,master,GIT,12-Oct,2012-10-25
c37f380b5ac6dcf5659e6a49704570892980beb1,1351188668,Stephan Herrmann,9,8,1,master,GIT,12-Oct,2012-10-25
a12e0828afedc822dc82ce00ab9ae4a0516311f5,1351170623,Dani Megert,7,0,0,master,GIT,12-Oct,2012-10-25
5f6b0452256e8c5e08facb917eb07d2a65f1ca02,1350910232,Dani Megert,2,2,1,master,GIT,12-Oct,2012-10-22
59031d2095d6115642014c0a7715a685c4d1e5ce,1350638457,Deepak Azad,2,2,1,master,GIT,12-Oct,2012-10-19
2936d56ca3ac16b9addfd38534a409d92605e873,1350578290,Markus Keller,18,18,2,master,GIT,12-Oct,2012-10-18
14a3b4da3bd058ec20a821f4cffc05bdf3608921,1350544087,Deepak Azad,45,45,1,master,GIT,12-Oct,2012-10-18
e915fb0aaa4e24741cb18697bd701983bdf6c3ce,1350540019,Deepak Azad,39,39,1,master,GIT,12-Oct,2012-10-17
27b5ebd2e37b05f07b3deebdd0d6754cc08792c8,1350536656,Deepak Azad,12,12,1,master,GIT,12-Oct,2012-10-17
79ecdae4451afc322b35a5b6f85ff85bcfdbcdec,1350470890,Thanh Ha,4,0,1,refs/heads/R3_8_maintenance,GIT,12-Oct,2012-10-17
880773d0040cc13f4dd5f2c0cd1d45a17267a431,1350470664,Thanh Ha,4,0,1,master,GIT,12-Oct,2012-10-17
9b008aeb6f5070a3f16390883c8a40a0dd6e3505,1350310019,Markus Keller,9,9,1,master,GIT,12-Oct,2012-10-15
3629241997e2f102beaca64a664bfaa4d25cbe0b,1350055250,Dani Megert,1,0,1,master,GIT,12-Oct,2012-10-12
0890a717b12831e8c2e0da4516b0fa52391994e2,1349979465,Markus Keller,2,0,0,master,GIT,12-Oct,2012-10-11
dca711b0fb6c89a5139838815d217cc08a0bae4f,1349978791,Markus Keller,3,0,0,master,GIT,12-Oct,2012-10-11
de444b5865c7de9c70c9d36e616e624225506bcd,1349970587,Markus Keller,188,0,0,master,GIT,12-Oct,2012-10-11
24f1c49b23986dd6fa61fc07cfafa56b0778d000,1349804886,Markus Keller,63,63,1,master,GIT,12-Oct,2012-10-09
1690864ac0ce556f0ddead0f26983e58a1c3369d,1349790944,Dani Megert,1,1,1,master,GIT,12-Oct,2012-10-09
7f05b409eeef9e2707566c837bc1f3b77e8d1a45,1349689693,Markus Keller,32,32,1,master,GIT,12-Oct,2012-10-08
bf41131fc4df34eabbc63d81625a9034bda790d0,1349687178,Dani Megert,20,20,1,master,GIT,12-Oct,2012-10-08
0e3104fbf5696ae138b85257f5d03dae1137834f,1349431162,Dani Megert,1,1,0,master,GIT,12-Oct,2012-10-05
54271a0bc4001e949b9e9bb485e9357f92860a0f,1349368088,Markus Keller,1,1,1,master,GIT,12-Oct,2012-10-04
622b98ca222c1f76179a0f7633d71079113f9642,1349367643,Markus Keller,48,43,1,master,GIT,12-Oct,2012-10-04
b8d15d90c5b355b57530793fda861467768d4ee0,1349367625,Markus Keller,1,0,0,master,GIT,12-Oct,2012-10-04
f412264498d5eb78a269d2af3425336d17a1f2b3,1349263077,Dani Megert,21,21,1,master,GIT,12-Oct,2012-10-03
7399e1f49a5263e5c4e2e98683f9afa6948c6fa9,1349262767,Dani Megert,0,0,0,master,GIT,12-Oct,2012-10-03
6328b533b0016adfbb042b076f73a84b3546f0a6,1348247354,Markus Keller,3,3,1,master,GIT,12-Sep,2012-09-21
ecea7d4dd342b20be6335d3beb671154ec4e08f7,1348247256,Markus Keller,5,5,1,master,GIT,12-Sep,2012-09-21
8c1be652d52f2e869debb8e9d56852f7231328de,1347982688,Markus Keller,7,7,1,master,GIT,12-Sep,2012-09-18
f28612b06b0ad44e33b1fbd17c38cb9562ed1950,1347910846,Markus Keller,16,16,1,master,GIT,12-Sep,2012-09-17
a1bc3126f3a665a69bd12cddab467a0b1d56c5e7,1347890541,Dani Megert,29,29,1,master,GIT,12-Sep,2012-09-17
c2c784f2c4bab2b0ebd8c26e446c206845b7f29f,1347629092,Dani Megert,14,0,0,master,GIT,12-Sep,2012-09-14
61241a2bc89de176c849e34709180e3fa7ca3eaf,1347628216,Dani Megert,25,0,0,refs/heads/R3_8_maintenance,GIT,12-Sep,2012-09-14
b8a12769afbfbd4832dee627123485f51686b598,1347614208,Thanh Ha,1,0,0,refs/heads/R3_8_maintenance,GIT,12-Sep,2012-09-14
1fa36b70b6177d9287b2cf7ee046b2857c5b6da4,1347614166,Igor Fedorenko,12,0,1,refs/heads/R3_8_maintenance,GIT,12-Sep,2012-09-14
3e867f60eea0347a7f0590c203d3d26d19e6c424,1347614113,Krzysztof Daniel,1,0,1,refs/heads/R3_8_maintenance,GIT,12-Sep,2012-09-14
9d94870f4ea702f5298560105160cf2051896ada,1347543684,Dani Megert,4,4,1,master,GIT,12-Sep,2012-09-13
a9b5cdefebf67cecdd506c037d7fc49d1fa0e91a,1347014152,Markus Keller,3,3,1,master,GIT,12-Sep,2012-09-07
86960bf58dd599162f33a0c7973185aed42e88e2,1346755797,Markus Keller,4,4,1,master,GIT,12-Sep,2012-09-04
aa12c6c3f4bc44b8e19b64d3f7938badc4a4c627,1346679662,Markus Keller,3,3,1,master,GIT,12-Sep,2012-09-03
1b9f11442324939f010945719d52712adf30c457,1346666846,Markus Keller,1,1,0,master,GIT,12-Sep,2012-09-03
d2796956396d3e0bdfd6adde89eb956478fd6be6,1346318666,Dani Megert,1,0,0,master,GIT,12-Aug,2012-08-30
f3a6bb494a448de140b9d6f3983d1f4b5f49c893,1346091018,Markus Keller,10,10,1,master,GIT,12-Aug,2012-08-27
a5222bd063f338b1f942f7e141362e71e08f845d,1346075351,Dani Megert,108,107,1,master,GIT,12-Aug,2012-08-27
5241b0d1205f40009faa57c441d67e20f91f0f94,1345729891,Dani Megert,17,16,1,master,GIT,12-Aug,2012-08-23
3f6103cca10d4dcdc9f6da6c91e9226a94a02deb,1345659910,Markus Keller,6,6,1,master,GIT,12-Aug,2012-08-22
93d3986ee8dec7efde964a1cdc38ad6a1c198f7a,1345561155,Philippe Marschall,6,6,1,master,GIT,12-Aug,2012-08-21
ef856751f273b4343397e720e9c66a25c70912b7,1345473647,Markus Keller,7,0,1,master,GIT,12-Aug,2012-08-20
abf1bc831e300dd8b2b81766f7ea3fdd5ac482e1,1345223160,Markus Keller,7,0,1,master,GIT,12-Aug,2012-08-17
c75744124a4a949f79b07d997b383225cf1a983f,1344955371,Dani Megert,0,0,0,refs/heads/R3_8_maintenance,GIT,12-Aug,2012-08-14
c4608ca41912ee5be5ebff696b4f982bbd97e1a4,1344955344,Dani Megert,0,0,0,master,GIT,12-Aug,2012-08-14
c6059045c65547e8f1f2c5c472c05c48db661ae2,1344949806,Dani Megert,0,0,0,master,GIT,12-Aug,2012-08-14
7f1c61c0c3c25b0dded237816d69cd397224f87a,1344949534,Dani Megert,271,40,1,refs/heads/R3_8_maintenance,GIT,12-Aug,2012-08-14
b224854b46cb58daeb8d7778edd8fe0f379e6078,1344855207,Markus Keller,19,19,1,master,GIT,12-Aug,2012-08-13
a938baff4fcb068d4c6f4c1a54a0e69932480c1e,1344848932,Dani Megert,271,40,1,master,GIT,12-Aug,2012-08-13
08754ca154d28d277797657a2bbb1c6a05750c4f,1344417167,Dani Megert,13,13,1,refs/heads/R3_8_maintenance,GIT,12-Aug,2012-08-08
52406848d1e3a494e93dde16bd63a9087ff55709,1344416439,Dani Megert,4,3,0,master,GIT,12-Aug,2012-08-08
4aba90b7b251ca505098d7883c8b01107643ee91,1344416096,Dani Megert,13,13,1,master,GIT,12-Aug,2012-08-08
fdd031499f4043887de163eaf047d528b59e044b,1344356882,Markus Keller,1,1,1,master,GIT,12-Aug,2012-08-07
cdf8a98dcac862a86e920e235fd18c6b3a971d43,1344324905,Dani Megert,7,0,0,master,GIT,12-Aug,2012-08-07
b4e2790d3da8189961d66ebbcd77dbb89cd7e16d,1344262215,Deepak Azad,7,7,1,master,GIT,12-Aug,2012-08-06
8258c88907d40b90c078d2bb321fdf7773fe60f7,1344239282,Dani Megert,21,21,1,master,GIT,12-Aug,2012-08-06
1ea0d53566d16733764fbb347170f25e17ddc3e1,1344079915,Markus Keller,2,2,1,master,GIT,12-Aug,2012-08-04
6693cd7dcfa0c2698a2c74d908f2e6c8d47b4b71,1344010935,Markus Keller,6,6,1,master,GIT,12-Aug,2012-08-03
a7477933ce985f07825501b165af3c630704fe32,1344008173,Markus Keller,2,2,1,master,GIT,12-Aug,2012-08-03
c8971a5ee1b11c853f293ca02836d49e04b330d6,1344008037,Markus Keller,4,4,1,master,GIT,12-Aug,2012-08-03
cfd2520860011f8be76f5c70b0bdba3b02ecfc03,1344006534,Markus Keller,9,9,1,master,GIT,12-Aug,2012-08-03
bad6a45bf03b3feb6aa073c1e6d06b743bac669c,1344004730,Markus Keller,6,6,1,master,GIT,12-Aug,2012-08-03
b56f7dded2915ff4de658d8dba97d56bdf252206,1343991696,Markus Keller,15,15,1,master,GIT,12-Aug,2012-08-03
4a76da5f85f172e35c38c85c92afc095c17706fa,1343981290,Dani Megert,21,21,1,master,GIT,12-Aug,2012-08-03
70619ec97cd1b6e7f26311817462dfb19c4a8e64,1343918068,Dani Megert,36,36,0,master,GIT,12-Aug,2012-08-02
f905ceb4d9cc6cce3a9a10edc1f25b38e96b0b85,1343743222,Markus Keller,1,0,0,refs/heads/R3_8_maintenance,GIT,12-Jul,2012-07-31
c8eecad7b0a6846c01c7d19ccc61a283003094be,1343743031,Markus Keller,4,4,1,refs/heads/R3_8_maintenance,GIT,12-Jul,2012-07-31
b198b5165af44f7ec251dd8ccae68e0ff1509635,1343740260,Deepak Azad,14,14,1,master,GIT,12-Jul,2012-07-31
bf81554207be25fb3a1d8cbe444e012541d585bb,1343739714,Deepak Azad,14,14,1,refs/heads/R3_8_maintenance,GIT,12-Jul,2012-07-31
c8d6496dcd3aea6859a6c6a2970fcec2d57c212c,1343202538,Mike Rennie,8,0,1,master,GIT,12-Jul,2012-07-25
d4ba4848edaaf51714c5b31cb013564517ed0463,1343201656,Dani Megert,80,80,1,master,GIT,12-Jul,2012-07-25
7bb0fd23fd2aab330efc99f68a43869e09fc81c4,1342836224,Deepak Azad,204,204,1,master,GIT,12-Jul,2012-07-20
35d9730f62138a820e6ba6509a54247827c91f77,1342802137,Deepak Azad,189,186,1,master,GIT,12-Jul,2012-07-20
a70adae0e222ad35b0a5dc6f3c5fb8df188f15a6,1342765299,Deepak Azad,31,23,1,master,GIT,12-Jul,2012-07-19
b5df3f3ea070137fe77b53c4230959ac339f87cd,1342677544,Deepak Azad,1,1,1,master,GIT,12-Jul,2012-07-18
a78dd099ed0210a89cf20f09bcb7907282e0fbc2,1342632914,Markus Keller,97,97,1,master,GIT,12-Jul,2012-07-18
091ca75c39b0615f5797f972f6bf3114fe48bdd2,1342624782,Markus Keller,3,3,1,master,GIT,12-Jul,2012-07-18
22988720aa26cd905b41e5cd1804536139f1c89b,1342608845,Deepak Azad,61,61,1,master,GIT,12-Jul,2012-07-18
22988720aa26cd905b41e5cd1804536139f1c89b,1342608845,Deepak Azad,61,61,1,master,GIT,12-Jul,2012-07-18
86bc8f61b4784ce158aa0b3332711b5f8e096b73,1342605622,Deepak Azad,187,185,1,master,GIT,12-Jul,2012-07-18
86bc8f61b4784ce158aa0b3332711b5f8e096b73,1342605622,Deepak Azad,187,185,1,master,GIT,12-Jul,2012-07-18
940468a6f25d98b370eb9e625a70bc543265c146,1342535463,Dani Megert,1,0,1,master,GIT,12-Jul,2012-07-17
5cd545dc61dfb0176b858db1cfb5cfa27d8fdbdc,1342525393,Deepak Azad,283,282,1,master,GIT,12-Jul,2012-07-17
3de753ca1e9483bca9934f03f365e29f65e3f041,1341856715,Markus Keller,18,18,1,master,GIT,12-Jul,2012-07-09
33046c38677f637e123e1adedf36dc0b454a85c9,1341848591,Markus Keller,34,34,1,master,GIT,12-Jul,2012-07-09
8e2605d3dff4c11b7a58ad084d4d7aa400f2c023,1341506901,Markus Keller,16,16,1,master,GIT,12-Jul,2012-07-05
847d6f142c88b0ccb99f3e6bd6cd121ab95489d8,1341487356,Dani Megert,64,0,0,master,GIT,12-Jul,2012-07-05
091ce70a6f92ac2e6baa56721d44a895b574af70,1341399948,Dani Megert,1,1,0,master,GIT,12-Jul,2012-07-04
aa1b9219b89c05e8c9c45a5ae47bc3da9fdb4360,1341334907,Markus Keller,4,4,1,master,GIT,12-Jul,2012-07-03
0c5876416743a860d83b856155b23399445e5f96,1340734112,Markus Keller,15,15,1,master,GIT,12-Jun,2012-06-26
441057f048e301c985f27ecd3c8c32c82e2ea9fe,1340648870,Markus Keller,5,5,1,master,GIT,12-Jun,2012-06-25
3288d85e7f4f1b65d75ac4a5cbab9095933862b4,1340296955,Stephan Herrmann,4,4,1,master,GIT,12-Jun,2012-06-21
8cd12906e44758cb73ff76b6b70f3eca52f691d3,1340109285,Deepak Azad,253,253,1,master,GIT,12-Jun,2012-06-19
1adf8475b9fc9f683a9f19991fac68d48929c3c5,1339782598,Markus Keller,5,5,1,master,GIT,12-Jun,2012-06-15
3b943594b074108f1f0c2947216e91d834623b6f,1339777343,Markus Keller,138,138,1,master,GIT,12-Jun,2012-06-15
c3067c3c8c17f148a3e6dd5766641b1b85029549,1339673008,Deepak Azad,11,11,0,master,GIT,12-Jun,2012-06-14
e8407349f1dd83cca9377e3243c3112ff991e484,1339667047,Deepak Azad,1,1,1,master,GIT,12-Jun,2012-06-14
fe25d5809f1fc0820bacaf9c225cfa7f04f0c8b0,1339662641,Deepak Azad,695,695,1,master,GIT,12-Jun,2012-06-14
c9b0a72830519fb2b28487bac66b7c8b96c9112b,1339519382,Markus Keller,24,24,1,master,GIT,12-Jun,2012-06-12
50c4893d15e0e55b1682be8cd62381f7f0128308,1339506661,Markus Keller,6,0,0,master,GIT,12-Jun,2012-06-12
619cdb63b30740213d1bb5ae58ee4f43b64da6d9,1339506370,Markus Keller,1,1,1,master,GIT,12-Jun,2012-06-12
294f8fd45d3445f8a20f9bf1c665205e3c47a241,1339173641,Markus Keller,20,2,0,master,GIT,12-Jun,2012-06-08
f833c65b223d89174b1d63fb1ef341d5a77b99e5,1339173144,Markus Keller,63,63,1,master,GIT,12-Jun,2012-06-08
d3972e1066f4e568675be79ec04fd39dd715eae5,1339139787,Dani Megert,1,0,0,master,GIT,12-Jun,2012-06-08
d6318d565e9f1f6a470c55769d2473a7fb261493,1339121489,Deepak Azad,1,1,0,master,GIT,12-Jun,2012-06-07
620f7b59aa46bfd8724567ccbd51ea8407dfea52,1339053774,Dani Megert,2,0,0,master,GIT,12-Jun,2012-06-07
40c1cd369bf2a7159b8396f7dbd2bbe41158c5fc,1338287743,Dani Megert,2,0,0,master,GIT,12-May,2012-05-29
48bbac49f9ea2da88cbe94a5f025e1edd2f5c38c,1337874672,Deepak Azad,35,35,1,master,GIT,12-May,2012-05-24
748879c0cc5d1246cf0063faec88624e79f60a42,1337774718,Dani Megert,1,0,1,master,GIT,12-May,2012-05-23
3aca3348c10429aea3485ebaa6894751303fecb9,1337771193,Igor Fedorenko,5,0,1,master,GIT,12-May,2012-05-23
54a5ffe884c6fe1ea3b55f1599517921232f4ffe,1337618445,Dani Megert,2,0,0,master,GIT,12-May,2012-05-21
c3eb737d8ff6d4033ec60f0aaee72ead5761c1d1,1337088199,Markus Keller,26,26,1,master,GIT,12-May,2012-05-15
3a8080ac86f0c74d0239a15409ac8e6d96797e58,1336996633,Markus Keller,2,1,1,master,GIT,12-May,2012-05-14
12193ba623ffb3a078e27534ad111f1dadd749de,1336745533,Markus Keller,8,8,1,master,GIT,12-May,2012-05-11
802ed4d55f40637935d91f05ab708b562dd868ec,1336660303,Deepak Azad,16,13,1,master,GIT,12-May,2012-05-10
0d9287b23a3484fb9c3b8d9532c35da4f83cd25b,1336641208,Deepak Azad,88,88,1,master,GIT,12-May,2012-05-10
6df8a30786c1f390fe948159e711d0c26145c048,1336561833,Deepak Azad,4,4,1,master,GIT,12-May,2012-05-09
93071baac84251907640670f44772ff92d37e5c3,1336555066,Dani Megert,1,0,0,master,GIT,12-May,2012-05-09
862f59de6f6edf269467a7632ab8f6b75d031f70,1335985461,Markus Keller,31,31,1,master,GIT,12-May,2012-05-02
bb424658eef749b85d19cec088b4ecff053c8b40,1335981536,Markus Keller,2,0,1,master,GIT,12-May,2012-05-02
31910b79f8a068a589b66198ca214dc7fb75aff9,1335981419,Markus Keller,26,26,1,master,GIT,12-May,2012-05-02
0eda503f79bf09df5fde4b608a8a945f27eada11,1335964258,Dani Megert,113,113,2,refs/heads/R3_6_maintenance_Java7,GIT,12-May,2012-05-02
fdf966d061f1861943b18d16b4acef3f8086bcef,1335964209,Dani Megert,1,0,0,refs/heads/R3_6_maintenance_Java7,GIT,12-May,2012-05-02
563c8b3809503ca77c4ed03fd5b7d9cab2568a26,1335961346,Dani Megert,113,113,2,refs/heads/R3_6_maintenance,GIT,12-May,2012-05-02
31bc2c16a817950291314ca2667d18f7af27940f,1335956916,Dani Megert,108,108,2,master,GIT,12-May,2012-05-02
61c6000b5c8af503de97271aa7144e9a753509cf,1335956822,Dani Megert,114,113,2,refs/heads/R3_7_maintenance,GIT,12-May,2012-05-02
e7f202cb94c2cdef4b9697027cc4315acf781de7,1335811524,Markus Keller,2,2,0,master,GIT,12-Apr,2012-04-30
3ac97c9a6c8b51550d0788d291ff25348e271424,1335787021,Deepak Azad,40,36,1,master,GIT,12-Apr,2012-04-30
b85527e60dfbcc11c80a8d923b355c68ffbcf6e8,1335779266,Deepak Azad,87,87,1,master,GIT,12-Apr,2012-04-30
f0a9341a485c0c105acb2197f7f62f49b9e3fb8a,1335709452,Markus Keller,232,230,1,master,GIT,12-Apr,2012-04-29
e8916689f7d263178595c0fc6eb17f047c0a9109,1335707372,Raksha Vasisht,15,15,1,master,GIT,12-Apr,2012-04-29
b0c3b403fb971af242b9d5ac876b884f271b259f,1335707268,Markus Keller,4,4,1,master,GIT,12-Apr,2012-04-29
f63a426a0aa77b391bf2116dcd4eb3749abad092,1335704303,Stephan Herrmann,26,26,1,master,GIT,12-Apr,2012-04-29
1268e822c591927d3bf64956a8e483c4a1499f6b,1335514815,Markus Keller,5,0,0,master,GIT,12-Apr,2012-04-27
d296fedb3fe5c10a96cb32ce002d80bf6842bf7f,1335514692,Deepak Azad,25,25,1,master,GIT,12-Apr,2012-04-27
72bb4cf9da730d3b8477085f13dd46651484f909,1335441430,Markus Keller,4,4,1,master,GIT,12-Apr,2012-04-26
a918f74c71001dc67e1c502cfd21cb174a7199c4,1335419574,Deepak Azad,1,1,1,master,GIT,12-Apr,2012-04-25
3fd4a3b1d5804b7987b3315b97d28ec8fd11fff7,1335375325,Markus Keller,38,35,1,master,GIT,12-Apr,2012-04-25
b52baf374d7a2d8bfed5b4948fb8207b71526d9c,1335350456,Markus Keller,178,174,1,master,GIT,12-Apr,2012-04-25
6c6e8fa825007b81c05ac78b5bc2932ea56a197a,1335299315,Markus Keller,67,67,0,master,GIT,12-Apr,2012-04-24
f443721539831e6a3a74a950c180eae63df24bf5,1335261768,Dani Megert,8,8,1,master,GIT,12-Apr,2012-04-24
31617390fa7852b1b801bd5bdfae26b9c66c37f4,1335183131,Dani Megert,10,10,1,master,GIT,12-Apr,2012-04-23
4df8e6fbb82fe6b789b6e537f3d9af7a0b860420,1335180957,Dani Megert,5,5,1,master,GIT,12-Apr,2012-04-23
9181c77b7b63ad256a7ab3b4f44fa7eb9a1a4406,1334939245,Markus Keller,5,5,1,master,GIT,12-Apr,2012-04-20
9f976e314e5e889647f3ec56243faf2155a88f06,1334853854,Markus Keller,67,66,1,master,GIT,12-Apr,2012-04-19
98aa413e08362e3a78bc5a0423dcba173e666e63,1334853845,Markus Keller,20,18,1,master,GIT,12-Apr,2012-04-19
b767faa70d4fa2f4adf9baa65f5a0c7fa638bc36,1334842340,Markus Keller,66,66,1,master,GIT,12-Apr,2012-04-19
3748bebd337b2aae01ce2fd7883a5f8d7a91e578,1334768288,Deepak Azad,1,1,1,master,GIT,12-Apr,2012-04-18
eeea6ed5224f6f999bd3dc901b0d8f839d7b4cee,1334754689,Deepak Azad,1,1,1,master,GIT,12-Apr,2012-04-18
93f9d7f70f894ecad73c964dbe51c653cce00aa1,1334752069,Deepak Azad,1,1,1,master,GIT,12-Apr,2012-04-18
8436ee40f0b01d556613b653442f9dccc3f69c16,1334750803,Markus Keller,21,21,1,master,GIT,12-Apr,2012-04-18
bd3da5c7e8cb67ab1136a0f06b7d00e5929221f3,1334745827,Deepak Azad,264,250,1,master,GIT,12-Apr,2012-04-18
6444a8825b9e7422d30dfef1ee64206a632f8441,1334671660,Markus Keller,1,1,1,master,GIT,12-Apr,2012-04-17
4b8bbff98ccf9f5c9422558a8f53d6ea93f91995,1334671072,Markus Keller,4,4,1,master,GIT,12-Apr,2012-04-17
e98faed5bb3f143b029c3501093ed500073f6c35,1334663028,Deepak Azad,1,1,1,master,GIT,12-Apr,2012-04-17
910a3b637ca824e4d08a63abe2ea89b0f7bb0eee,1334599867,Markus Keller,63,63,1,master,GIT,12-Apr,2012-04-16
774fcb60cf5c1e29b148e42ee37dbfb1af87ba0f,1334599642,Markus Keller,12,12,1,master,GIT,12-Apr,2012-04-16
75fd0aa41dab6f964c2a3a76053e09ec6b3c1be7,1334599406,Markus Keller,4,4,1,master,GIT,12-Apr,2012-04-16
e1164504c89003e2a6ee1c3c312ae6247c431cfb,1334598598,Markus Keller,40,40,1,master,GIT,12-Apr,2012-04-16
e8e53568a96489ee4817e4649f1a5aa3f31fa6e7,1334593519,Markus Keller,66,66,1,master,GIT,12-Apr,2012-04-16
8f53a9931b432015916c1d4da1dc1886d6fe0f1c,1334590816,Dani Megert,4,4,1,master,GIT,12-Apr,2012-04-16
9111b3597068d5b204ca0b82d1296baa55af9bd1,1334589218,Philippe Marschall,277,276,1,master,GIT,12-Apr,2012-04-16
45db761601abdc312863514858a8a9ed2904f865,1334588575,Markus Keller,7,7,0,master,GIT,12-Apr,2012-04-16
e2a5dd87daffe634c6555aae819b229424ad9d23,1334586921,Dani Megert,32,32,1,master,GIT,12-Apr,2012-04-16
2c7065cefa0f5130d9ca5529e51e9d2e0d47718b,1334389612,Deepak Azad,5,5,1,master,GIT,12-Apr,2012-04-14
41549d5533b67c9eeb04bcbc3477e9fa4f5be6ea,1334350153,Markus Keller,33,33,1,master,GIT,12-Apr,2012-04-13
12ff7599a23426faf070fc5cfd3bf34dc92d6d9b,1334347081,Markus Keller,6,6,0,master,GIT,12-Apr,2012-04-13
45d8a3a99533a613ae9fc4b24a51db54812dea2f,1334326062,Markus Keller,2,2,0,master,GIT,12-Apr,2012-04-13
069fa7c38e2204e2dcf5044e52e841c2ba134927,1334305522,Dani Megert,25,25,1,master,GIT,12-Apr,2012-04-13
